1.449022094726562500e+03,6.568616943359375000e+02,2.907723426818847656e+01,6.279259490966796875e+01
9.286673736572265625e+01,8.622705688476562500e+02,1.906331939697265625e+02,2.792193603515625000e+02
4.352075805664062500e+02,6.242865600585937500e+02,2.833111190795898438e+01,6.121776580810546875e+01
1.861933837890625000e+03,8.100388183593750000e+02,1.074059066772460938e+02,7.521566772460937500e+01
9.794133300781250000e+02,8.225049438476562500e+02,9.859971618652343750e+01,6.843895721435546875e+01
4.194470825195312500e+02,8.693668212890625000e+02,6.950413208007812500e+02,4.077362365722656250e+02
1.038995849609375000e+03,8.226917114257812500e+02,3.648930740356445312e+01,4.036027145385742188e+01
1.094193725585937500e+03,8.078760986328125000e+02,1.685439109802246094e+01,1.283524990081787109e+01
9.249024658203125000e+02,8.226825561523437500e+02,3.482221221923828125e+01,2.824044227600097656e+01
1.167800903320312500e+03,8.160270385742187500e+02,3.389762115478515625e+01,2.010216140747070312e+01
1.079915527343750000e+03,8.130165405273437500e+02,2.104307174682617188e+01,1.484334850311279297e+01
1.733769409179687500e+03,8.104348754882812500e+02,1.249265823364257812e+02,5.607928466796875000e+01
1.919805908203125000e+02,8.220308227539062500e+02,4.078217163085937500e+02,4.946216125488281250e+02
4.324648437500000000e+02,6.263472900390625000e+02,2.684670829772949219e+01,7.237503814697265625e+01
1.479181884765625000e+03,6.613247680664062500e+02,2.597882080078125000e+01,6.293450927734375000e+01
1.190927246093750000e+03,8.269609375000000000e+02,4.015604400634765625e+01,2.163247299194335938e+01
1.099493164062500000e+03,8.220217895507812500e+02,2.089973258972167969e+01,1.500987815856933594e+01
1.046315917968750000e+03,8.302322387695312500e+02,4.008437728881835938e+01,4.246968078613281250e+01
9.774838256835937500e+02,8.304924926757812500e+02,1.178487396240234375e+02,8.535948181152343750e+01
9.234681396484375000e+02,8.295995483398437500e+02,3.557113265991210938e+01,3.911161804199218750e+01
1.879463867187500000e+03,8.234253540039062500e+02,8.399700927734375000e+01,6.887300109863281250e+01
1.505820556640625000e+03,7.245620727539062500e+02,1.653649330139160156e+01,3.380404281616210938e+01
1.500531982421875000e+03,6.551658935546875000e+02,2.970562934875488281e+01,6.575565338134765625e+01
1.206057983398437500e+03,8.225421752929687500e+02,3.261807632446289062e+01,1.889092636108398438e+01
1.045471923828125000e+03,8.300861206054687500e+02,5.738004684448242188e+01,6.143422317504882812e+01
1.104324829101562500e+03,8.205404663085937500e+02,2.255067634582519531e+01,1.613323593139648438e+01
4.258982543945312500e+02,6.199043579101562500e+02,2.817790222167968750e+01,7.293212127685546875e+01
1.123455566406250000e+03,8.114818115234375000e+02,1.841831016540527344e+01,1.282602596282958984e+01
9.643330688476562500e+02,8.277857666015625000e+02,1.319402008056640625e+02,9.792932128906250000e+01
3.963171386718750000e+02,6.875590820312500000e+02,3.180372047424316406e+01,5.562811279296875000e+01
1.530069335937500000e+03,7.205078125000000000e+02,2.211143684387207031e+01,3.763047790527343750e+01
1.759477294921875000e+03,8.218652343750000000e+02,8.958733367919921875e+01,5.143148422241210938e+01
4.187519836425781250e+02,6.062038574218750000e+02,3.061970901489257812e+01,6.994161224365234375e+01
1.520738037109375000e+03,6.495152587890625000e+02,2.881231689453125000e+01,7.208455657958984375e+01
1.121445678710937500e+03,8.147142944335937500e+02,2.314388656616210938e+01,1.475578784942626953e+01
1.042741455078125000e+03,8.252985839843750000e+02,6.547229766845703125e+01,6.958213806152343750e+01
9.533195800781250000e+02,8.271138305664062500e+02,1.390264282226562500e+02,1.142319030761718750e+02
1.551494262695312500e+03,7.136330566406250000e+02,2.563884925842285156e+01,4.264730834960937500e+01
1.099211059570312500e+03,8.139645996093750000e+02,1.707112884521484375e+01,1.422453975677490234e+01
1.531511108398437500e+03,6.619122924804687500e+02,2.746857261657714844e+01,7.776333618164062500e+01
1.125084472656250000e+03,8.310619506835937500e+02,2.338290977478027344e+01,1.809721755981445312e+01
1.032833984375000000e+03,8.465585937500000000e+02,7.749435424804687500e+01,6.684243774414062500e+01
4.101404724121093750e+02,6.201882934570312500e+02,3.248218917846679688e+01,7.680548858642578125e+01
1.244997802734375000e+03,8.355392456054687500e+02,3.128238868713378906e+01,2.049821472167968750e+01
3.864622497558593750e+02,6.955347290039062500e+02,3.196942520141601562e+01,4.979685211181640625e+01
9.212184448242187500e+02,8.405823974609375000e+02,1.473255767822265625e+02,1.348368377685546875e+02
9.212184448242187500e+02,8.405823974609375000e+02,1.473255767822265625e+02,1.348368377685546875e+02
1.232105957031250000e+03,8.353192749023437500e+02,2.683063125610351562e+01,1.763690376281738281e+01
1.559664306640625000e+03,7.298109130859375000e+02,2.540363693237304688e+01,4.096474456787109375e+01
1.013528564453125000e+03,8.704823608398437500e+02,9.389363098144531250e+01,7.200390625000000000e+01
1.528280883789062500e+03,6.832295532226562500e+02,2.897556114196777344e+01,7.135385131835937500e+01
3.942119445800781250e+02,6.332598266601562500e+02,3.330611419677734375e+01,6.609311676025390625e+01
1.103731323242187500e+03,8.538248291015625000e+02,2.400419425964355469e+01,1.626008224487304688e+01
8.702117309570312500e+02,8.645128173828125000e+02,1.902979278564453125e+02,1.654639739990234375e+02
1.842064941406250000e+03,9.279106445312500000e+02,1.560537872314453125e+02,3.049539184570312500e+02
1.557220092773437500e+03,7.516614379882812500e+02,2.402891159057617188e+01,3.955126571655273438e+01
1.119560791015625000e+03,8.538363647460937500e+02,1.821881866455078125e+01,1.410849761962890625e+01
9.925162353515625000e+02,8.542105102539062500e+02,1.133515548706054688e+02,7.051531982421875000e+01
3.725274047851562500e+02,6.277925415039062500e+02,3.596649169921875000e+01,7.700705718994140625e+01
1.682540527343750000e+03,8.794044189453125000e+02,5.180041503906250000e+02,3.864307250976562500e+02
1.097890380859375000e+03,8.372409057617187500e+02,2.819243812561035156e+01,1.815112495422363281e+01
1.512357543945312500e+03,6.637098388671875000e+02,3.749539947509765625e+01,7.457867431640625000e+01
7.877958374023437500e+02,8.649617309570312500e+02,2.473979187011718750e+02,1.974060974121093750e+02
3.441195068359375000e+02,7.075680541992187500e+02,2.974795913696289062e+01,4.526512527465820312e+01
1.077329223632812500e+03,7.966016235351562500e+02,2.941778945922851562e+01,1.918986511230468750e+01
9.621141967773437500e+02,8.150119628906250000e+02,1.133017196655273438e+02,8.300441741943359375e+01
1.523384887695312500e+03,8.550841064453125000e+02,4.927054138183593750e+02,3.339585571289062500e+02
1.498271240234375000e+03,6.209213867187500000e+02,2.954484558105468750e+01,6.754310607910156250e+01
3.455215148925781250e+02,5.932581787109375000e+02,3.602827453613281250e+01,7.904059600830078125e+01
6.732643432617187500e+02,8.466910400390625000e+02,3.655819396972656250e+02,2.574027404785156250e+02
3.156308898925781250e+02,6.759071044921875000e+02,2.746801185607910156e+01,4.829304885864257812e+01
1.217282104492187500e+03,7.995761718750000000e+02,2.845363616943359375e+01,2.195218658447265625e+01
1.525545776367187500e+03,6.824144287109375000e+02,2.075105285644531250e+01,2.711690521240234375e+01
1.099164062500000000e+03,7.841409301757812500e+02,1.651349258422851562e+01,1.050196743011474609e+01
1.346460205078125000e+03,7.776987304687500000e+02,3.258417663574218750e+02,2.206611328125000000e+02
9.314957885742187500e+02,7.696732177734375000e+02,1.261119766235351562e+02,9.129141235351562500e+01
3.215073547363281250e+02,5.363707275390625000e+02,3.722144699096679688e+01,7.451687622070312500e+01
7.627230834960937500e+02,7.545590209960937500e+02,1.053666839599609375e+02,9.405709075927734375e+01
1.484276733398437500e+03,5.622987060546875000e+02,2.403865814208984375e+01,7.594931793212890625e+01
1.053622802734375000e+03,7.473962402343750000e+02,2.675229835510253906e+01,1.680537986755371094e+01
4.428128356933593750e+02,8.245657958984375000e+02,5.568668823242187500e+02,3.867089233398437500e+02
2.915868835449218750e+02,6.211148071289062500e+02,2.956903457641601562e+01,4.850414276123046875e+01
1.510578979492187500e+03,6.323777465820312500e+02,3.016007041931152344e+01,4.302683258056640625e+01
1.069133544921875000e+03,7.444113159179687500e+02,1.998015403747558594e+01,1.433550262451171875e+01
1.270467163085937500e+03,7.371104125976562500e+02,2.248198852539062500e+02,1.788825225830078125e+02
3.142539672851562500e+02,5.077719116210937500e+02,3.784910964965820312e+01,8.011112213134765625e+01
9.174340209960937500e+02,7.375760498046875000e+02,1.484817352294921875e+02,9.541238403320312500e+01
1.487416870117187500e+03,5.329277954101562500e+02,2.894155883789062500e+01,7.499163055419921875e+01
1.071718994140625000e+03,7.106583862304687500e+02,2.369223976135253906e+01,1.549966716766357422e+01
2.743643493652343750e+02,7.761973266601562500e+02,5.172663574218750000e+02,4.662749023437500000e+02
7.120244140625000000e+02,7.302379150390625000e+02,1.614294128417968750e+02,1.109903411865234375e+02
1.051764160156250000e+03,7.124956665039062500e+02,2.308568382263183594e+01,1.513135814666748047e+01
