1.032811035156250000e+03,5.937000122070312500e+02,4.926457214355468750e+01,7.396063232421875000e+01
7.921091308593750000e+02,8.697395019531250000e+02,1.857240905761718750e+02,7.697824096679687500e+01
5.228067626953125000e+02,7.124904174804687500e+02,2.807250595092773438e+01,5.854628372192382812e+01
1.018538574218750000e+03,9.013999633789062500e+02,2.530542144775390625e+02,2.681481323242187500e+02
1.519163940429687500e+03,8.995657958984375000e+02,2.685823249816894531e+01,7.160437011718750000e+01
8.403108978271484375e+01,8.234268188476562500e+02,1.626922912597656250e+02,1.395119323730468750e+02
6.086162109375000000e+02,7.734092407226562500e+02,2.140043640136718750e+01,5.862100982666015625e+01
1.227918945312500000e+03,7.502111206054687500e+02,2.758874702453613281e+01,4.938467788696289062e+01
1.031675415039062500e+03,5.622159423828125000e+02,5.463344573974609375e+01,7.741921997070312500e+01
6.779674072265625000e+02,8.515791015625000000e+02,2.050687103271484375e+02,8.624169158935546875e+01
5.945039672851562500e+02,7.462071533203125000e+02,2.319401550292968750e+01,5.702516174316406250e+01
5.017008666992187500e+02,6.880028686523437500e+02,2.727707862854003906e+01,6.256746673583984375e+01
8.100205688476562500e+02,5.677224731445312500e+02,3.556216430664062500e+01,7.132254791259765625e+01
1.017638977050781250e+03,8.817192993164062500e+02,3.207206420898437500e+02,2.956681823730468750e+02
5.652014923095703125e+01,8.016932983398437500e+02,1.105658798217773438e+02,1.568097076416015625e+02
7.723265380859375000e+02,5.762061767578125000e+02,2.834193801879882812e+01,6.120497894287109375e+01
2.768562927246093750e+02,2.017071533203125000e+02,5.292900390625000000e+02,4.178850097656250000e+02
1.748211791992187500e+03,7.490945434570312500e+02,2.888769149780273438e+01,2.669359588623046875e+01
1.547456298828125000e+03,8.738750610351562500e+02,2.606025505065917969e+01,7.658303833007812500e+01
1.026380371093750000e+03,5.261909179687500000e+02,4.986484146118164062e+01,8.258079528808593750e+01
5.687610473632812500e+02,8.303547973632812500e+02,1.813255004882812500e+02,7.306337738037109375e+01
1.017012634277343750e+03,8.583096313476562500e+02,3.424888916015625000e+02,3.299343261718750000e+02
7.981963500976562500e+02,5.336640625000000000e+02,4.052043533325195312e+01,7.348170471191406250e+01
1.887039550781250000e+03,8.365612792968750000e+02,7.063042449951171875e+01,9.908891296386718750e+01
4.826259765625000000e+02,6.605748291015625000e+02,2.508804512023925781e+01,6.364647293090820312e+01
4.133010482788085938e+01,7.841165771484375000e+02,7.369739532470703125e+01,1.581487884521484375e+02
1.231577392578125000e+03,7.028918457031250000e+02,3.981281661987304688e+01,8.018296813964843750e+01
7.591517944335937500e+02,5.449707641601562500e+02,2.846875762939453125e+01,7.398295593261718750e+01
5.832202148437500000e+02,7.262957763671875000e+02,1.928505325317382812e+01,4.990703201293945312e+01
1.027998779296875000e+03,4.963276672363281250e+02,5.246043395996093750e+01,8.151042938232421875e+01
1.005842041015625000e+03,8.446404418945312500e+02,3.827597656250000000e+02,3.856699523925781250e+02
7.906275634765625000e+02,5.040546875000000000e+02,4.004502105712890625e+01,7.925395965576171875e+01
4.615826721191406250e+02,8.042211914062500000e+02,2.073371276855468750e+02,6.760416412353515625e+01
4.641211853027343750e+02,6.319630126953125000e+02,2.589670944213867188e+01,6.595078277587890625e+01
5.734479370117187500e+02,6.986415405273437500e+02,2.512784767150878906e+01,5.747932052612304688e+01
7.518698730468750000e+02,5.116664428710937500e+02,3.458891677856445312e+01,7.114610290527343750e+01
1.232769775390625000e+03,6.786287231445312500e+02,3.889605331420898438e+01,8.086008453369140625e+01
5.473952026367187500e+02,7.242909545898437500e+02,2.159646415710449219e+01,2.372593688964843750e+01
1.827153076171875000e+03,8.012021484375000000e+02,1.820647583007812500e+02,1.423730163574218750e+02
2.117143630981445312e+01,7.819063110351562500e+02,3.929483795166015625e+01,9.863397979736328125e+01
1.023862976074218750e+03,8.142700195312500000e+02,4.218891296386718750e+02,4.008073120117187500e+02
1.044754882812500000e+03,4.587297058105468750e+02,5.277923965454101562e+01,8.728138732910156250e+01
8.013868408203125000e+02,4.665745239257812500e+02,4.671423339843750000e+01,7.592785644531250000e+01
3.733605346679687500e+02,7.749266357421875000e+02,1.311937103271484375e+02,6.774866485595703125e+01
1.795409057617187500e+03,7.784680786132812500e+02,2.538656616210937500e+02,1.363959655761718750e+02
4.678946533203125000e+02,5.978190307617187500e+02,2.778226470947265625e+01,7.167615509033203125e+01
1.253994140625000000e+03,6.478691406250000000e+02,3.952582550048828125e+01,8.348236083984375000e+01
1.657904541015625000e+03,8.004799804687500000e+02,3.647212219238281250e+01,1.007242507934570312e+02
5.790761108398437500e+02,6.612630615234375000e+02,2.253104209899902344e+01,5.777840423583984375e+01
1.254319702148437500e+03,6.357059326171875000e+02,3.072888183593750000e+01,4.556758499145507812e+01
1.005460632324218750e+03,8.030794067382812500e+02,4.413213806152343750e+02,3.985404357910156250e+02
7.813853759765625000e+02,4.439953918457031250e+02,4.746384811401367188e+01,7.972300720214843750e+01
1.027599243164062500e+03,4.369334106445312500e+02,5.069669342041015625e+01,8.859219360351562500e+01
4.384521179199218750e+02,5.779890747070312500e+02,2.648793601989746094e+01,6.411120605468750000e+01
3.130642089843750000e+02,7.582301025390625000e+02,9.707522583007812500e+01,6.594182586669921875e+01
1.242767700195312500e+03,6.279916992187500000e+02,2.728948211669921875e+01,6.585124969482421875e+01
5.592283935546875000e+02,6.470702514648437500e+02,2.518537521362304688e+01,6.207554244995117188e+01
1.675351806640625000e+03,7.554865722656250000e+02,3.702134094238281250e+02,1.387024841308593750e+02
7.378026123046875000e+02,4.543078918457031250e+02,3.858423995971679688e+01,7.256082153320312500e+01
2.478029174804687500e+02,1.473089294433593750e+02,4.584679260253906250e+02,2.622661437988281250e+02
9.879526367187500000e+02,7.658876342773437500e+02,5.196086425781250000e+02,3.954056701660156250e+02
7.527635498046875000e+02,4.107431640625000000e+02,4.416477966308593750e+01,7.945895385742187500e+01
1.004704284667968750e+03,4.018500061035156250e+02,5.355553436279296875e+01,9.708832550048828125e+01
1.523718750000000000e+03,7.285675048828125000e+02,3.440569152832031250e+02,1.367407531738281250e+02
4.013086242675781250e+02,5.500470581054687500e+02,3.299391937255859375e+01,7.984886932373046875e+01
1.224070190429687500e+03,5.983123779296875000e+02,2.798490524291992188e+01,6.655923461914062500e+01
7.094859008789062500e+02,4.201789855957031250e+02,3.669789886474609375e+01,8.149583435058593750e+01
5.269456787109375000e+02,6.125306396484375000e+02,2.205935287475585938e+01,5.073760986328125000e+01
1.805890991210937500e+03,6.115969848632812500e+02,2.848602294921875000e+01,2.885973167419433594e+01
9.954063110351562500e+02,7.347848510742187500e+02,5.480000610351562500e+02,3.944448547363281250e+02
1.424330444335937500e+03,7.127490234375000000e+02,3.584656066894531250e+02,1.368417663574218750e+02
1.020016113281250000e+03,3.805808715820312500e+02,5.684898376464843750e+01,9.566497039794921875e+01
1.700435668945312500e+03,7.512167358398437500e+02,4.263650512695312500e+01,1.225955505371093750e+02
7.619257812500000000e+02,3.863745727539062500e+02,3.785927963256835938e+01,7.753853607177734375e+01
7.193980712890625000e+02,3.970171813964843750e+02,4.184162902832031250e+01,7.433460998535156250e+01
1.241539306640625000e+03,5.734692993164062500e+02,2.916994094848632812e+01,6.620765686035156250e+01
4.068726806640625000e+02,5.233889770507812500e+02,2.536807060241699219e+01,7.103208923339843750e+01
5.340732421875000000e+02,5.959697875976562500e+02,2.613460159301757812e+01,6.623159790039062500e+01
1.018485839843750000e+03,7.387456665039062500e+02,5.994657592773437500e+02,4.051764526367187500e+02
1.379768310546875000e+03,7.162548217773437500e+02,2.288968658447265625e+02,1.545458068847656250e+02
1.737411132812500000e+03,7.575151367187500000e+02,4.581960296630859375e+01,1.087143936157226562e+02
1.044181274414062500e+03,3.813170471191406250e+02,5.649520111083984375e+01,9.090573120117187500e+01
7.797247924804687500e+02,3.868821716308593750e+02,4.444230651855468750e+01,8.046899414062500000e+01
5.537727050781250000e+02,5.958330688476562500e+02,2.695410346984863281e+01,5.949335861206054688e+01
4.243493041992187500e+02,5.285060424804687500e+02,3.629811096191406250e+01,7.961798095703125000e+01
7.364492797851562500e+02,3.985086364746093750e+02,3.891053009033203125e+01,7.849450683593750000e+01
1.864326293945312500e+03,5.991703491210937500e+02,2.989181137084960938e+01,2.826528930664062500e+01
1.259891479492187500e+03,5.732701416015625000e+02,2.720908737182617188e+01,4.962250900268554688e+01
1.025567993164062500e+03,7.515316772460937500e+02,6.145964965820312500e+02,4.183343200683593750e+02
7.911325073242187500e+02,3.973659362792968750e+02,4.179309082031250000e+01,8.519895172119140625e+01
1.757999267578125000e+03,7.627266235351562500e+02,4.479686737060546875e+01,1.049656448364257812e+02
1.049403686523437500e+03,3.916690673828125000e+02,5.272063827514648438e+01,8.707167816162109375e+01
1.322350830078125000e+03,7.189607543945312500e+02,1.045136642456054688e+02,1.490843200683593750e+02
7.501360473632812500e+02,4.083919677734375000e+02,3.612325668334960938e+01,7.897290802001953125e+01
5.646394042968750000e+02,6.079852294921875000e+02,2.234900474548339844e+01,5.565195465087890625e+01
4.349781799316406250e+02,5.350070800781250000e+02,2.742956924438476562e+01,7.006896972656250000e+01
1.272502197265625000e+03,5.825344848632812500e+02,3.158385467529296875e+01,5.212467193603515625e+01
1.017158874511718750e+03,7.483607788085937500e+02,6.076660156250000000e+02,4.038730468750000000e+02
1.750718383789062500e+03,7.615360107421875000e+02,4.354778289794921875e+01,1.145016555786132812e+02
7.765087890625000000e+02,4.089550781250000000e+02,4.700037384033203125e+01,8.337888336181640625e+01
1.045329345703125000e+03,3.976801452636718750e+02,5.761285018920898438e+01,9.018125152587890625e+01
5.534632568359375000e+02,6.248580322265625000e+02,2.751482391357421875e+01,6.094100570678710938e+01
4.212485046386718750e+02,5.550280151367187500e+02,2.859609603881835938e+01,7.027369689941406250e+01
7.340120239257812500e+02,4.200893249511718750e+02,3.705447387695312500e+01,7.975382232666015625e+01
1.260279174804687500e+03,5.962326049804687500e+02,2.504000091552734375e+01,7.438188934326171875e+01
1.116024658203125000e+03,6.591729125976562500e+02,8.776740264892578125e+01,7.042405700683593750e+01
9.992402954101562500e+02,7.766912841796875000e+02,5.965803833007812500e+02,4.364014282226562500e+02
1.002135681152343750e+03,4.108299865722656250e+02,5.397161483764648438e+01,9.566764831542968750e+01
7.435325317382812500e+02,4.267218017578125000e+02,4.469746017456054688e+01,8.630879974365234375e+01
3.899553222656250000e+02,5.780140380859375000e+02,2.710952186584472656e+01,7.070326232910156250e+01
1.230750366210937500e+03,6.010433959960937500e+02,3.006830596923828125e+01,6.144202041625976562e+01
5.265678710937500000e+02,6.460244750976562500e+02,2.464252281188964844e+01,5.643651580810546875e+01
7.027427978515625000e+02,4.412004089355468750e+02,3.592836380004882812e+01,7.155670166015625000e+01
1.712041503906250000e+03,7.623457641601562500e+02,4.449660873413085938e+01,1.041875305175781250e+02
1.838806030273437500e+03,7.320585327148437500e+02,1.655741424560546875e+02,1.374303741455078125e+02
